,time,der_time,in_heater_on,in_heater_voltage,in_heater_current,in_room_temperature,power_in,G_box,T,power_out_box,total_power_box,der_T,T_heater,power_transfer_heat,total_power_heater,der_T_heater
377,1132.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.642339098428586,6.864590604567974,-0.9590050877473564,-0.01405994898309565,37.422930898281386,5.905585516820618,-5.905585516820618,-0.024257099551688883
378,1135.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.600255598225406,6.833628600180509,-0.9546279893553828,-0.01399577645588863,37.350323516055084,5.879000610825126,-5.879000610825126,-0.02414790246878014
379,1138.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.558364090989667,6.802807850371954,-0.9502746763073056,-0.013931952644998134,37.278043000963976,5.852533174064648,-5.852533174064648,-0.024039187888905158
380,1141.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.516663539624773,6.7721275921214295,-0.9459447411353681,-0.01386847157654984,37.2060879076775,5.826182850986061,-5.826182850986061,-0.023930954351635076
381,1144.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.475152924420048,6.741587075199361,-0.9416378004281842,-0.013805327629359253,37.13445679531685,5.799949274771177,-5.799949274771177,-0.02382320035026997
382,1147.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.433831242031694,6.711185561417744,-0.9373534930780112,-0.013742515509235022,37.06314822758754,5.773832068339733,-5.773832068339733,-0.023715924335958583
383,1150.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.39269750453797,6.680922323935011,-0.9330914786576239,-0.013680030225182337,36.992160772900064,5.747830845277387,-5.747830845277387,-0.0236091247215101
384,1153.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.351750738563087,6.650796646611454,-0.9288514359171831,-0.01361786706736555,36.92149300447956,5.721945210694271,-5.721945210694271,-0.023502799884920596
385,1156.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,30.31098998446472,6.62080782341146,-0.92463306139219,-0.013556021586699425,36.85114350046528,5.69617476201927,-5.69617476201927,-0.023396948172635556
386,1159.5711250759007,1.0,True,12.0,10.45,21.312,125.39999999999999,0.73572788,30.275951307720792,6.595028892052645,-0.312120932630946,-0.0045759969841822476,37.48977186243865,6.282907959421699,119.11709204057829,0.489271580558125
387,1162.5711250759007,1.0,True,12.0,10.45,21.312,125.39999999999999,0.73572788,30.290061787984175,6.605410365782606,0.9367951110162389,0.013734329084155636,38.949764786632755,7.542205476798845,117.85779452320115,0.4840990358278512
388,1165.5711250759007,1.0,True,12.0,10.45,21.312,125.39999999999999,0.73572788,30.35692159390869,6.654600989052661,2.0877658596701165,0.030608681695903327,40.394608931923614,8.742366848722778,116.65763315127721,0.479169391884176
